id,name,short,regency_id,op_id,status_id
5592,Pangkajene,7309040,407,1,1
5593,Minasatene,7309041,407,1,1
5594,Balocci,7309050,407,1,1
5595,Tondong Tallasa,7309051,407,1,1
5596,Bungoro,7309060,407,1,1
5597,Labakkang,7309070,407,1,1
5598,Ma'rang,7309080,407,1,1
5599,Segeri,7309091,407,1,1
5600,Mandalle,7309092,407,1,1
5601,Tanete Riaja,7310010,408,1,1
5602,Pujananting,7310011,408,1,1
5603,Tanete Rilau,7310020,408,1,1
5604,Barru,7310030,408,1,1
5605,Soppeng Riaja,7310040,408,1,1
5606,Balusu,7310041,408,1,1
5607,Mallusetasi,7310050,408,1,1
5608,Bontocani,7311010,409,1,1
5609,Kahu,7311020,409,1,1
5610,Kajuara,7311030,409,1,1
5611,Salomekko,7311040,409,1,1
5612,Tonra,7311050,409,1,1
5613,Patimpeng,7311060,409,1,1
5614,Libureng,7311070,409,1,1
5615,Mare,7311080,409,1,1
5616,Sibulue,7311090,409,1,1
5617,Cina,7311100,409,1,1
5618,Barebbo,7311110,409,1,1
5619,Ponre,7311120,409,1,1
5620,Lappariaja,7311130,409,1,1
5621,Lamuru,7311140,409,1,1
5622,Tellu Limpoe,7311141,409,1,1
5623,Bengo,7311150,409,1,1
5624,Ulaweng,7311160,409,1,1
5625,Palakka,7311170,409,1,1
5626,Awangpone,7311180,409,1,1
5627,Tellu Siattinge,7311190,409,1,1
5628,Amali,7311200,409,1,1
5629,Ajangale,7311210,409,1,1
5630,Dua Boccoe,7311220,409,1,1
5631,Cenrana,7311230,409,1,1
5632,Tanete Riattang Barat,7311710,409,1,1
5633,Tanete Riattang,7311720,409,1,1
5634,Tanete Riattang Timur,7311730,409,1,1
5635,Mario Riwawo,7312010,410,1,1
5636,Lalabata,7312020,410,1,1
5637,Lili Riaja,7312030,410,1,1
5638,Ganra,7312031,410,1,1
5639,Citta,7312032,410,1,1
5640,Lili Rilau,7312040,410,1,1
5641,Donri Donri,7312050,410,1,1
5642,Mario Riawa,7312060,410,1,1
5643,Sabbang Paru,7313010,411,1,1
5644,Tempe,7313020,411,1,1
5645,Pammana,7313030,411,1,1
5646,Bola,7313040,411,1,1
5647,Takkalalla,7313050,411,1,1
5648,Sajoanging,7313060,411,1,1
5649,Penrang,7313061,411,1,1
5650,Majauleng,7313070,411,1,1
5651,Tana Sitolo,7313080,411,1,1
5652,Belawa,7313090,411,1,1
5653,Maniang Pajo,7313100,411,1,1
5654,Gilireng,7313101,411,1,1
5655,Keera,7313110,411,1,1
5656,Pitumpanua,7313120,411,1,1
5657,Panca Lautang,7314010,412,1,1
5658,Tellulimpo E,7314020,412,1,1
5659,Watang Pulu,7314030,412,1,1
5660,Baranti,7314040,412,1,1
5661,Panca Rijang,7314050,412,1,1
5662,Kulo,7314051,412,1,1
5663,Maritengngae,7314060,412,1,1
5664,Watang Sidenreng,7314061,412,1,1
5665,Pitu Riawa,7314070,412,1,1
5666,Duapitue,7314080,412,1,1
5667,Pitu Riase,7314081,412,1,1
5668,Suppa,7315010,413,1,1
5669,Mattirosompe,7315020,413,1,1
5670,Lanrisang,7315021,413,1,1
5671,Mattiro Bulu,7315030,413,1,1
5672,Watang Sawitto,7315040,413,1,1
5673,Paleteang,7315041,413,1,1
5674,Tiroang,7315042,413,1,1
5675,Patampanua,7315050,413,1,1
5676,Cempa,7315060,413,1,1
5677,Duampanua,7315070,413,1,1
5678,Batulappa,7315071,413,1,1
5679,Lembang,7315080,413,1,1
5680,Maiwa,7316010,414,1,1
5681,Bungin,7316011,414,1,1
5682,Enrekang,7316020,414,1,1
5683,Cendana,7316021,414,1,1
5684,Baraka,7316030,414,1,1
5685,Buntu Batu,7316031,414,1,1
5686,Anggeraja,7316040,414,1,1
5687,Malua,7316041,414,1,1
5688,Alla,7316050,414,1,1
5689,Curio,7316051,414,1,1
5690,Masalle,7316052,414,1,1
5691,Baroko,7316053,414,1,1
5692,Larompong,7317010,415,1,1
5693,Larompong Selatan,7317011,415,1,1
5694,Suli,7317020,415,1,1
5695,Suli Barat,7317021,415,1,1
5696,Belopa,7317030,415,1,1
5697,Kamanre,7317031,415,1,1
5698,Belopa Utara,7317032,415,1,1
5699,Bajo,7317040,415,1,1
5700,Bajo Barat,7317041,415,1,1
5701,Bassesangtempe,7317050,415,1,1
5702,Latimojong,7317051,415,1,1
5703,Bassesangtempe Utara,7317052,415,1,1
5704,Bupon,7317060,415,1,1
5705,Ponrang,7317061,415,1,1
5706,Ponrang Selatan,7317062,415,1,1
5707,Bua,7317070,415,1,1
5708,Walenrang,7317080,415,1,1
5709,Walenrang Timur,7317081,415,1,1
5710,Lamasi,7317090,415,1,1
5711,Walenrang Utara,7317091,415,1,1
5712,Walenrang Barat,7317092,415,1,1
5713,Lamasi Timur,7317093,415,1,1
5714,Bonggakaradeng,7318010,416,1,1
5715,Simbuang,7318011,416,1,1
5716,Rano,7318012,416,1,1
5717,Mappak,7318013,416,1,1
5718,Mengkendek,7318020,416,1,1
5719,Gandang Batu Silanan,7318021,416,1,1
5720,Sangalla,7318030,416,1,1
5721,Sangala Selatan,7318031,416,1,1
5722,Sangalla Utara,7318032,416,1,1
5723,Makale,7318040,416,1,1
5724,Makale Selatan,7318041,416,1,1
5725,Makale Utara,7318042,416,1,1
5726,Saluputti,7318050,416,1,1
5727,Bittuang,7318051,416,1,1
5728,Rembon,7318052,416,1,1
5729,Masanda,7318053,416,1,1
5730,Malimbong Balepe,7318054,416,1,1
5731,Rantetayo,7318061,416,1,1
5732,Kurra,7318067,416,1,1
5733,Sabbang,7322010,417,1,1
5734,Baebunta,7322020,417,1,1
5735,Malangke,7322030,417,1,1
5736,Malangke Barat,7322031,417,1,1
5737,Sukamaju,7322040,417,1,1
5738,Bone-Bone,7322050,417,1,1
5739,Tana Lili,7322051,417,1,1
5740,Masamba,7322120,417,1,1
5741,Mappedeceng,7322121,417,1,1
5742,Rampi,7322122,417,1,1
5743,Limbong,7322130,417,1,1
5744,Seko,7322131,417,1,1
5745,Burau,7325010,418,1,1
5746,Wotu,7325020,418,1,1
5747,Tomoni,7325030,418,1,1
5748,Tomoni Timur,7325031,418,1,1
5749,Angkona,7325040,418,1,1
5750,Malili,7325050,418,1,1
5751,Towuti,7325060,418,1,1
5752,Nuha,7325070,418,1,1
5753,Wasuponda,7325071,418,1,1
5754,Mangkutana,7325080,418,1,1
5755,Kalaena,7325081,418,1,1
5756,Sopai,7326010,419,1,1
5757,Kesu,7326020,419,1,1
5758,Sanggalangi,7326030,419,1,1
5759,Buntao,7326040,419,1,1
5760,Rantebua,7326050,419,1,1
5761,Nanggala,7326060,419,1,1
5762,Tondon,7326070,419,1,1
5763,Tallunglipu,7326080,419,1,1
5764,Rantepao,7326090,419,1,1
5765,Tikala,7326100,419,1,1
5766,Sesean,7326110,419,1,1
5767,Balusu,7326120,419,1,1
5768,Sa'dan,7326130,419,1,1
5769,Bengkelekila,7326140,419,1,1
5770,Sesean Suloara,7326150,419,1,1
5771,Kapala Pitu,7326160,419,1,1
5772,Dende Piongan Napo,7326170,419,1,1
5773,Awan Rante Karua,7326180,419,1,1
5774,Rindingalo,7326190,419,1,1
5775,Buntu Pepasan,7326200,419,1,1
5776,Baruppu,7326210,419,1,1
5777,Mariso,7371010,420,1,1
5778,Mamajang,7371020,420,1,1
5779,Tamalate,7371030,420,1,1
5780,Rappocini,7371031,420,1,1
5781,Makassar,7371040,420,1,1
5782,Ujung Pandang,7371050,420,1,1
5783,Wajo,7371060,420,1,1
5784,Bontoala,7371070,420,1,1
5785,Ujung Tanah,7371080,420,1,1
5786,Tallo,7371090,420,1,1
5787,Panakkukang,7371100,420,1,1
5788,Manggala,7371101,420,1,1
5789,Biring Kanaya,7371110,420,1,1
5790,Tamalanrea,7371111,420,1,1
5791,Bacukiki,7372010,421,1,1
5792,Bacukiki Barat,7372011,421,1,1
5793,Ujung,7372020,421,1,1
5794,Soreang,7372030,421,1,1
5795,Wara Selatan,7373010,422,1,1
5796,Sendana,7373011,422,1,1
5797,Wara,7373020,422,1,1
5798,Wara Timur,7373021,422,1,1
5799,Mungkajang,7373022,422,1,1
5800,Wara Utara,7373030,422,1,1
5801,Bara,7373031,422,1,1
5802,Telluwanua,7373040,422,1,1
5803,Wara Barat,7373041,422,1,1
5804,Lasalimu,7401050,423,1,1
5805,Lasalimu Selatan,7401051,423,1,1
5806,Siontapina,7401052,423,1,1
5807,Pasar Wajo,7401060,423,1,1
5808,Wolowa,7401061,423,1,1
5809,Wabula,7401062,423,1,1
5810,Kapontori,7401110,423,1,1
5811,Tongkuno,7402010,424,1,1
5812,Tongkuno Selatan,7402011,424,1,1
5813,Parigi,7402020,424,1,1
5814,Bone,7402021,424,1,1
5815,Marobo,7402022,424,1,1
5816,Kabawo,7402030,424,1,1
5817,Kabangka,7402031,424,1,1
5818,Kontukowuna,7402032,424,1,1
5819,Kontunaga,7402061,424,1,1
5820,Watopute,7402062,424,1,1
5821,Katobu,7402070,424,1,1
5822,Lohia,7402071,424,1,1
5823,Duruka,7402072,424,1,1
5824,Batalaiworu,7402073,424,1,1
5825,Napabalano,7402080,424,1,1
5826,Lasalepa,7402081,424,1,1
5827,Towea,7402083,424,1,1
5828,Wakorumba Selatan,7402090,424,1,1
5829,Pasir Putih,7402091,424,1,1
5830,Pasi Kolaga,7402092,424,1,1
5831,Maligano,7402111,424,1,1
5832,Batukara,7402112,424,1,1
5833,Soropia,7403090,425,1,1
5834,Lalonggasumeeto,7403091,425,1,1
5835,Sampara,7403100,425,1,1
5836,Bondoala,7403101,425,1,1
5837,Besulutu,7403102,425,1,1
5838,Kapoiala,7403103,425,1,1
5839,Anggalomoare,7403104,425,1,1
5840,Morosi,7403105,425,1,1
5841,Lambuya,7403130,425,1,1
5842,Uepai,7403131,425,1,1
5843,Puriala,7403132,425,1,1
5844,Onembute,7403133,425,1,1
5845,Pondidaha,7403140,425,1,1
5846,Wonggeduku,7403141,425,1,1
5847,Amonggedo,7403142,425,1,1
5848,Wonggeduku Barat,7403143,425,1,1
5849,Wawotobi,7403150,425,1,1
5850,Meluhu,7403151,425,1,1
5851,Konawe,7403152,425,1,1
5852,Unaaha,7403170,425,1,1
5853,Anggaberi,7403171,425,1,1
5854,Abuki,7403180,425,1,1
5855,Latoma,7403181,425,1,1
5856,Tongauna,7403182,425,1,1
5857,Asinua,7403183,425,1,1
5858,Padangguni,7403184,425,1,1
5859,Tongauna Utara,7403185,425,1,1
5860,Routa,7403193,425,1,1
5861,Watubangga,7404010,426,1,1
5862,Tanggetada,7404011,426,1,1
5863,Toari,7404012,426,1,1
5864,Polinggona,7404013,426,1,1
5865,Pomalaa,7404020,426,1,1
5866,Wundulako,7404030,426,1,1
5867,Baula,7404031,426,1,1
5868,Kolaka,7404060,426,1,1
5869,Latambaga,7404061,426,1,1
5870,Wolo,7404070,426,1,1
5871,Samaturu,7404071,426,1,1
5872,Iwoimendaa,7404072,426,1,1
5873,Tinanggea,7405010,427,1,1
5874,Lalembuu,7405011,427,1,1
5875,Andoolo,7405020,427,1,1
5876,Buke,7405021,427,1,1
5877,Andoolo Barat,7405022,427,1,1
5878,Palangga,7405030,427,1,1
5879,Palangga Selatan,7405031,427,1,1
5880,Baito,7405032,427,1,1
5881,Lainea,7405040,427,1,1
5882,Laeya,7405041,427,1,1
5883,Kolono,7405050,427,1,1
5884,Kolono Timur,7405051,427,1,1
5885,Laonti,7405060,427,1,1
5886,Moramo,7405070,427,1,1
5887,Moramo Utara,7405071,427,1,1
5888,Konda,7405080,427,1,1
5889,Wolasi,7405081,427,1,1
5890,Ranomeeto,7405090,427,1,1
5891,Ranomeeto Barat,7405091,427,1,1
5892,Landono,7405100,427,1,1
5893,Mowila,7405101,427,1,1
5894,Sabulakoa,7405102,427,1,1
5895,Angata,7405110,427,1,1
5896,Benua,7405111,427,1,1
5897,Basala,7405112,427,1,1
5898,Kabaena,7406010,428,1,1
5899,Kabaena Utara,7406011,428,1,1
5900,Kabaena Selatan,7406012,428,1,1
5901,Kabaena Barat,7406013,428,1,1
5902,Kabaena Timur,7406020,428,1,1
5903,Kabaena Tengah,7406021,428,1,1
5904,Rumbia,7406030,428,1,1
5905,Mata Oleo,7406031,428,1,1
5906,Kep. Masaloka Raya,7406032,428,1,1
5907,Rumbia Tengah,7406033,428,1,1
5908,Rarowatu,7406040,428,1,1
5909,Rarowatu Utara,7406041,428,1,1
5910,Mata Usu,7406042,428,1,1
5911,Lantari Jaya,7406043,428,1,1
5912,Poleang Timur,7406050,428,1,1
5913,Poleang Utara,7406051,428,1,1
5914,Poleang Selatan,7406052,428,1,1
5915,Poleang Tenggara,7406053,428,1,1
5916,Poleang,7406060,428,1,1
5917,Poleang Barat,7406061,428,1,1
5918,Tontonunu,7406062,428,1,1
5919,Poleang Tengah,7406063,428,1,1
5920,Binongko,7407010,429,1,1
5921,Togo Binongko,7407011,429,1,1
5922,Tomia,7407020,429,1,1
5923,Tomia Timur,7407021,429,1,1
5924,Kaledupa,7407030,429,1,1
5925,Kaledupa Selatan,7407031,429,1,1
5926,Wangi-Wangi,7407040,429,1,1
5927,Wangi-Wangi Selatan,7407050,429,1,1
5928,Ranteangin,7408010,430,1,1
5929,Lambai,7408011,430,1,1
5930,Wawo,7408012,430,1,1
5931,Lasusua,7408020,430,1,1
5932,Katoi,7408021,430,1,1
5933,Kodeoha,7408030,430,1,1
5934,Tiwu,7408031,430,1,1
5935,Ngapa,7408040,430,1,1
5936,Watunohu,7408041,430,1,1
5937,Pakue,7408050,430,1,1
5938,Pakue Utara,7408051,430,1,1
5939,Pakue Tengah,7408052,430,1,1
5940,Batu Putih,7408060,430,1,1
5941,Porehu,7408061,430,1,1
5942,Tolala,7408062,430,1,1
5943,Bonegunu,7409100,431,1,1
5944,Kambowa,7409101,431,1,1
5945,Wakorumba,7409110,431,1,1
5946,Kulisusu,7409120,431,1,1
5947,Kulisusu Barat,7409121,431,1,1
5948,Kulisusu Utara,7409122,431,1,1
5949,Sawa,7410010,432,1,1
5950,Motui,7410011,432,1,1
5951,Lembo,7410020,432,1,1
5952,Lasolo,7410030,432,1,1
5953,Molawe,7410040,432,1,1
5954,Asera,7410050,432,1,1
5955,Andowia,7410051,432,1,1
5956,Oheo,7410052,432,1,1
5957,Langgikima,7410060,432,1,1
5958,Wiwirano,7410070,432,1,1
5959,Aere,7411010,433,1,1
5960,Lambandia,7411020,433,1,1
5961,Poli-Polia,7411030,433,1,1
5962,Dangia,7411040,433,1,1
5963,Ladongi,7411050,433,1,1
5964,Loea,7411060,433,1,1
5965,Tirawuta,7411070,433,1,1
5966,Lalolae,7411080,433,1,1
5967,Mowewe,7411090,433,1,1
5968,Tinondo,7411100,433,1,1
5969,Uluiwoi,7411110,433,1,1
5970,Ueesi,7411120,433,1,1
5971,Wawonii Tenggara,7412010,434,1,1
5972,Wawonii Timur,7412020,434,1,1
5973,Wawonii Timur Laut,7412030,434,1,1
5974,Wawonii Utara,7412040,434,1,1
5975,Wawonii Selatan,7412050,434,1,1
5976,Wawonii Tengah,7412060,434,1,1
5977,Wawonii Barat,7412070,434,1,1
5978,Tiworo Kepulauan,7413010,435,1,1
5979,Maginti,7413020,435,1,1
5980,Tiworo Tengah,7413030,435,1,1
5981,Tiworo Selatan,7413040,435,1,1
5982,Tiworo Utara,7413050,435,1,1
5983,Lawa,7413060,435,1,1
5984,Sawerigadi,7413070,435,1,1
5985,Barangka,7413080,435,1,1
5986,Wa Daga,7413090,435,1,1
5987,Kusambi,7413100,435,1,1
5988,Napano Kusambi,7413110,435,1,1
5989,Talaga Raya,7414010,436,1,1
5990,Mawasangka,7414020,436,1,1
5991,Mawasangka Tengah,7414030,436,1,1
5992,Mawasangka Timur,7414040,436,1,1
5993,Lakudo,7414050,436,1,1
5994,Gu,7414060,436,1,1
5995,Sangia Wambulu,7414070,436,1,1
5996,Batu Atas,7415010,437,1,1
5997,Lapandewa,7415020,437,1,1
5998,Sampolawa,7415030,437,1,1
5999,Batauga,7415040,437,1,1
6000,Siompu Barat,7415050,437,1,1
6001,Siompu,7415060,437,1,1
6002,Kadatua,7415070,437,1,1
6003,Mandonga,7471010,438,1,1
6004,Baruga,7471011,438,1,1
6005,Puuwatu,7471012,438,1,1
6006,Kadia,7471013,438,1,1
6007,Wua-Wua,7471014,438,1,1
6008,Poasia,7471020,438,1,1
6009,Abeli,7471021,438,1,1
6010,Kambu,7471022,438,1,1
6011,Kendari,7471030,438,1,1
6012,Kendari Barat,7471031,438,1,1
6013,Betoambari,7472010,439,1,1
6014,Murhum,7472011,439,1,1
6015,Batupoaro,7472012,439,1,1
6016,Wolio,7472020,439,1,1
6017,Kokalukuna,7472021,439,1,1
6018,Sorawolio,7472030,439,1,1
6019,Bungi,7472040,439,1,1
6020,Lea-Lea,7472041,439,1,1
6021,Mananggu,7501031,440,1,1
6022,Tilamuta,7501040,440,1,1
6023,Dulupi,7501041,440,1,1
6024,Botumoito,7501042,440,1,1
6025,Paguyaman,7501050,440,1,1
6026,Wonosari,7501051,440,1,1
6027,Paguyaman Pantai,7501052,440,1,1
6028,Batudaa Pantai,7502010,441,1,1
6029,Biluhu,7502011,441,1,1
6030,Batudaa,7502020,441,1,1
6031,Bongomeme,7502021,441,1,1
6032,Tabongo,7502022,441,1,1
6033,Dungaliyo,7502023,441,1,1
6034,Tibawa,7502030,441,1,1
6035,Pulubala,7502031,441,1,1
6036,Boliyohuto,7502040,441,1,1
6037,Mootilango,7502041,441,1,1
6038,Tolangohula,7502042,441,1,1
6039,Asparaga,7502043,441,1,1
6040,Bilato,7502044,441,1,1
6041,Limboto,7502070,441,1,1
6042,Limboto Barat,7502071,441,1,1
6043,Telaga,7502080,441,1,1
6044,Telaga Biru,7502081,441,1,1
6045,Tilango,7502082,441,1,1
6046,Telaga Jaya,7502083,441,1,1
6047,Popayato,7503010,442,1,1
6048,Popayato Barat,7503011,442,1,1
6049,Popayato Timur,7503012,442,1,1
6050,Lemito,7503020,442,1,1
6051,Wanggarasi,7503021,442,1,1
6052,Marisa,7503030,442,1,1
6053,Patilanggio,7503031,442,1,1
6054,Buntulia,7503032,442,1,1
6055,Duhiadaa,7503033,442,1,1
6056,Randangan,7503040,442,1,1
6057,Taluditi,7503041,442,1,1
6058,Paguat,7503050,442,1,1
6059,Dengilo,7503051,442,1,1
6060,Tapa,7504010,443,1,1
6061,Bulango Utara,7504011,443,1,1
6062,Bulango Selatan,7504012,443,1,1
6063,Bulango Timur,7504013,443,1,1
6064,Bulango Ulu,7504014,443,1,1
6065,Kabila,7504020,443,1,1
6066,Botu Pingge,7504021,443,1,1
6067,Tilongkabila,7504022,443,1,1
6068,Suwawa,7504030,443,1,1
6069,Suwawa Selatan,7504031,443,1,1
6070,Suwawa Timur,7504032,443,1,1
6071,Suwawa Tengah,7504033,443,1,1
6072,Pinogu,7504034,443,1,1
6073,Bonepantai,7504040,443,1,1
6074,Kabila Bone,7504041,443,1,1
6075,Bone Raya,7504042,443,1,1
6076,Bone,7504043,443,1,1
6077,Bulawa,7504044,443,1,1
6078,Atinggola,7505010,444,1,1
6079,Gentuma Raya,7505011,444,1,1
6080,Kwandang,7505020,444,1,1
6081,Tomilito,7505021,444,1,1
6082,Ponelo Kepulauan,7505022,444,1,1
6083,Anggrek,7505030,444,1,1
6084,Monano,7505031,444,1,1
6085,Sumalata,7505040,444,1,1
6086,Sumalata Timur,7505041,444,1,1
6087,Tolinggula,7505050,444,1,1
6088,Biau,7505051,444,1,1
6089,Kota Barat,7571010,445,1,1
6090,Dungingi,7571011,445,1,1
6091,Kota Selatan,7571020,445,1,1
6092,Kota Timur,7571021,445,1,1
6093,Hulonthalangi,7571022,445,1,1
6094,Dumbo Raya,7571023,445,1,1
6095,Kota Utara,7571030,445,1,1
6096,Kota Tengah,7571031,445,1,1
6097,Sipatana,7571032,445,1,1
6098,Banggae,7601010,446,1,1
6099,Banggae Timur,7601011,446,1,1
6100,Pamboang,7601020,446,1,1
6101,Sendana,7601030,446,1,1
6102,Tammerodo,7601031,446,1,1
6103,Tubo Sendana,7601033,446,1,1
6104,Malunda,7601040,446,1,1
6105,Ulumanda,7601041,446,1,1
6106,Tinambung,7602010,447,1,1
6107,Balanipa,7602011,447,1,1
6108,Limboro,7602012,447,1,1
6109,Tubbi Taramanu,7602020,447,1,1
6110,Alu,7602021,447,1,1
6111,Campalagian,7602030,447,1,1
6112,Luyo,7602031,447,1,1
6113,Wonomulyo,7602040,447,1,1
6114,Mapilli,7602041,447,1,1
6115,Tapango,7602042,447,1,1
6116,Matakali,7602043,447,1,1
6117,B U L O,7602044,447,1,1
6118,Polewali,7602050,447,1,1
6119,Binuang,7602051,447,1,1
6120,Anreapi,7602052,447,1,1
6121,Matangnga,7602061,447,1,1
6122,Sumarorong,7603010,448,1,1
6123,Messawa,7603020,448,1,1
6124,Pana,7603030,448,1,1
6125,Nosu,7603031,448,1,1
6126,Tabang,7603040,448,1,1
6127,Mamasa,7603050,448,1,1
6128,Tanduk Kalua,7603060,448,1,1
6129,Balla,7603061,448,1,1
6130,Sesenapadang,7603070,448,1,1
6131,Tawalian,7603071,448,1,1
6132,Mambi,7603080,448,1,1
6133,Bambang,7603081,448,1,1
6134,Rantebulahan Timur,7603082,448,1,1
6135,Mehalaan,7603083,448,1,1
6136,Aralle,7603090,448,1,1
6137,Buntu Malangka,7603091,448,1,1
6138,Tabulahan,7603100,448,1,1
6139,Tapalang,7604010,449,1,1
6140,Tapalang Barat,7604011,449,1,1
6141,Mamuju,7604020,449,1,1
6142,Simboro,7604022,449,1,1
6143,Balabalakang,7604023,449,1,1
6144,Kalukku,7604030,449,1,1
6145,Papalang,7604031,449,1,1
6146,Sampaga,7604032,449,1,1
6147,Tommo,7604033,449,1,1
6148,Kalumpang,7604040,449,1,1
6149,Bonehau,7604041,449,1,1
6150,Sarudu,7605010,450,1,1
6151,Dapurang,7605011,450,1,1
6152,Duripoku,7605012,450,1,1
6153,Baras,7605020,450,1,1
6154,Bulu Taba,7605021,450,1,1
6155,Lariang,7605022,450,1,1
6156,Pasangkayu,7605030,450,1,1
6157,Tikke Raya,7605031,450,1,1
6158,Pedongga,7605032,450,1,1
6159,Bambalamotu,7605040,450,1,1
6160,Bambaira,7605041,450,1,1
6161,Sarjo,7605042,450,1,1
6162,Pangale,7606010,451,1,1
6163,Budong-Budong,7606020,451,1,1
6164,Tobadak,7606030,451,1,1
6165,Topoyo,7606040,451,1,1
6166,Karossa,7606050,451,1,1
6167,Tanimbar Selatan,8101040,452,1,1
6168,Wer Tamrian,8101041,452,1,1
6169,Wer Maktian,8101042,452,1,1
6170,Selaru,8101043,452,1,1
6171,Tanimbar Utara,8101050,452,1,1
6172,Yaru,8101051,452,1,1
6173,Wuar Labobar,8101052,452,1,1
6174,Nirunmas,8101053,452,1,1
6175,Kormomolin,8101054,452,1,1
6176,Molu Maru,8101055,452,1,1
6177,Kei Kecil,8102010,453,1,1
6178,Kei Kecil Barat,8102012,453,1,1
6179,Kei Kecil Timur,8102013,453,1,1
6180,Hoat Sorbay,8102014,453,1,1
6181,Manyeuw,8102015,453,1,1
6182,Kei Kecil Timur Selatan,8102016,453,1,1
6183,Kei Besar,8102020,453,1,1
6184,Kei Besar Utara Timur,8102021,453,1,1
6185,Kei Besar Selatan,8102022,453,1,1
6186,Kei Besar Utara Barat,8102023,453,1,1
6187,Kei Besar Selatan Barat,8102024,453,1,1
6188,Banda,8103010,454,1,1
6189,Tehoru,8103040,454,1,1
6190,Telutih,8103041,454,1,1
6191,Amahai,8103050,454,1,1
6192,Kota Masohi,8103051,454,1,1
6193,Teluk Elpaputih,8103052,454,1,1
6194,Teon Nila Serua,8103060,454,1,1
6195,Saparua,8103080,454,1,1
6196,Nusalaut,8103081,454,1,1
6197,Saparua Timur,8103082,454,1,1
6198,P. Haruku,8103090,454,1,1
6199,Salahutu,8103100,454,1,1
6200,Leihitu,8103110,454,1,1
6201,Leihitu Barat,8103111,454,1,1
6202,Seram Utara,8103140,454,1,1
6203,Seram Utara Barat,8103141,454,1,1
6204,Seram Utara Timur Kobi,8103142,454,1,1
6205,Seram Utara Timur Seti,8103143,454,1,1
6206,Namlea,8104020,455,1,1
6207,Waeapo,8104021,455,1,1
6208,Waplau,8104022,455,1,1
6209,Bata Bual,8104023,455,1,1
6210,Teluk Kaiely,8104024,455,1,1
6211,Waelata,8104025,455,1,1
6212,Lolong Guba,8104026,455,1,1
6213,Lilialy,8104027,455,1,1
6214,Air Buaya,8104030,455,1,1
6215,Fena Leisela,8104031,455,1,1
6216,Aru Selatan,8105010,456,1,1
6217,Aru Selatan Timur,8105011,456,1,1
6218,Aru Selatan Utara,8105012,456,1,1
6219,Aru Tengah,8105020,456,1,1
6220,Aru Tengah Timur,8105021,456,1,1
6221,Aru Tengah Selatan,8105022,456,1,1
6222,Pulau-Pulau Aru,8105030,456,1,1
6223,Aru Utara,8105031,456,1,1
6224,Aru Utara Timur Batuley,8105032,456,1,1
6225,Sir-Sir,8105033,456,1,1
6226,Huamual Belakang,8106010,457,1,1
6227,Kepulauan Manipa,8106011,457,1,1
6228,Seram Barat,8106020,457,1,1
6229,Huamual,8106021,457,1,1
6230,Kairatu,8106030,457,1,1
6231,Kairatu Barat,8106031,457,1,1
6232,Inamosol,8106032,457,1,1
6233,Amalatu,8106033,457,1,1
6234,Elpaputih,8106034,457,1,1
6235,Taniwel,8106040,457,1,1
6236,Taniwel Timur,8106041,457,1,1
6237,Pulau Gorom,8107010,458,1,1
6238,Wakate,8107011,458,1,1
6239,Teor,8107012,458,1,1
6240,Gorom Timur,8107013,458,1,1
6241,Pulau Panjang,8107014,458,1,1
6242,Seram Timur,8107020,458,1,1
6243,Tutuk Tolu,8107021,458,1,1
6244,Kilmury,8107022,458,1,1
6245,Lian Vitu,8107023,458,1,1
6246,Kian Darat,8107024,458,1,1
6247,Werinama,8107030,458,1,1
6248,Siwalalat,8107031,458,1,1
6249,Bula,8107040,458,1,1
6250,Bula Barat,8107041,458,1,1
6251,Teluk Waru,8107042,458,1,1
6252,Wetar,8108010,459,1,1
6253,Wetar Barat,8108011,459,1,1
6254,Wetar Utara,8108012,459,1,1
6255,Wetar Timur,8108013,459,1,1
6256,Pp. Terselatan,8108020,459,1,1
6257,Kisar Utara,8108021,459,1,1
6258,Kepulauan Romang,8108022,459,1,1
6259,Letti,8108030,459,1,1
6260,Moa,8108041,459,1,1
6261,Lakor,8108042,459,1,1
6262,Damer,8108050,459,1,1
6263,Mdona Hiera,8108060,459,1,1
6264,Pp. Babar,8108070,459,1,1
6265,Pulau Wetang,8108071,459,1,1
6266,Babar Timur,8108080,459,1,1
6267,Pulau Masela,8108081,459,1,1
6268,Dawelor Dawera,8108082,459,1,1
6269,Kepala Madan,8109010,460,1,1
6270,Leksula,8109020,460,1,1
6271,Fena Fafan,8109021,460,1,1
6272,Namrole,8109030,460,1,1
6273,Waisama,8109040,460,1,1
6274,Ambalau,8109050,460,1,1
6275,Nusaniwe,8171010,461,1,1
6276,Sirimau,8171020,461,1,1
6277,Leitimur Selatan,8171021,461,1,1
6278,Teluk Ambon Baguala,8171030,461,1,1
6279,Teluk Ambon,8171031,461,1,1
6280,Pp. Kur,8172010,462,1,1
6281,Kur Selatan,8172011,462,1,1
6282,Tayando Tam,8172020,462,1,1
6283,Pulau Dullah Utara,8172030,462,1,1
6284,Pulau Dullah Selatan,8172040,462,1,1
6285,Jailolo,8201090,463,1,1
6286,Jailolo Selatan,8201091,463,1,1
6287,Sahu,8201100,463,1,1
6288,Sahu Timur,8201101,463,1,1
6289,Ibu,8201130,463,1,1
6290,Ibu Selatan,8201131,463,1,1
6291,Tabaru,8201132,463,1,1
6292,Loloda,8201140,463,1,1
6293,Weda,8202030,464,1,1
