id,name,short,district_id,zipcode,op_id,status_id
4292,Meuria Seuleumak,1111061028,179,24386,1,1
4293,Leuhong,1111061029,179,24386,1,1
4294,Tanjong Beurunyong,1111061030,179,24386,1,1
4295,Keude Paya Bakong,1111061031,179,24386,1,1
4296,Ceumpeudak,1111061032,179,,1,1
4297,Paya Meudru,1111061033,179,24386,1,1
4298,Meunye Seuleumak,1111061034,179,24386,1,1
4299,Alue Leukot,1111061035,179,,1,1
4300,Pucok Alue Seuleumak,1111061036,179,24386,1,1
4301,Jok,1111061037,179,24386,1,1
4302,Tunong Krueng,1111061038,179,24386,1,1
4303,Tumpok Mesjid,1111061039,179,24386,1,1
4304,Tanjong Seuruekuy,1111062001,180,,1,1
4305,Alue Rimee,1111062002,180,,1,1
4306,Paya Lueng Jalo,1111062003,180,,1,1
4307,Serdang,1111062004,180,,1,1
4308,Ulee Blang,1111062005,180,,1,1
4309,Meunye Vii,1111062006,180,,1,1
4310,Pucok Alue Pirak,1111062007,180,,1,1
4311,Ara Tonton Moncrang,1111062008,180,,1,1
4312,Bili Baro,1111062009,180,,1,1
4313,Keutapang,1111062010,180,,1,1
4314,Rengkam,1111062011,180,,1,1
4315,Teupin U,1111062012,180,,1,1
4316,Alue Bungkoh,1111062013,180,,1,1
4317,Ceumeucet,1111062014,180,,1,1
4318,Leupe,1111062015,180,,1,1
4319,Trieng Krueng Kreh,1111062016,180,,1,1
4320,Matang Keh,1111062017,180,,1,1
4321,Krueng Pirak,1111062018,180,,1,1
4322,Rayeuk Pange,1111062019,180,,1,1
4323,Bungong,1111062020,180,,1,1
4324,Geulumpang,1111062021,180,,1,1
4325,Asan Krueng Kreh,1111062022,180,,1,1
4326,Beuracan Rata,1111062023,180,,1,1
4327,Cot Girek,1111070001,181,24352,1,1
4328,Alue Leuhob,1111070002,181,24352,1,1
4329,Lhok Merbo,1111070003,181,,1,1
4330,Kampung Bantan,1111070004,181,24352,1,1
4331,Alue Seumambu,1111070005,181,24352,1,1
4332,Batu Xii,1111070006,181,24352,1,1
4333,Kampung Tempel,1111070007,181,24352,1,1
4334,Seupeng,1111070008,181,24352,1,1
4335,Beurandang Dayah,1111070009,181,24352,1,1
4336,Beurandang Asan,1111070010,181,24352,1,1
4337,Drien Ii,1111070011,181,,1,1
4338,Beurandang Krueng,1111070012,181,24352,1,1
4339,Jeulikat,1111070013,181,24352,1,1
4340,Ara,1111070014,181,,1,1
4341,Lueng Baro,1111070015,181,24352,1,1
4342,Lhok Reuhat,1111070016,181,24352,1,1
4343,Trieng,1111070017,181,,1,1
4344,U Baro,1111070018,181,,1,1
4345,Ceumpeudak,1111070019,181,24352,1,1
4346,Alue Drien,1111070020,181,,1,1
4347,Seuneubok Baro,1111070021,181,24352,1,1
4348,Ulee Gampong,1111070022,181,24352,1,1
4349,Pucok Alue,1111070023,181,24352,1,1
4350,Matang Teungoh,1111070024,181,,1,1
4351,Buket Jeurat Manyang,1111080024,182,24394,1,1
4352,Matang Raya,1111080025,182,24394,1,1
4353,Matang Seuke Pulot,1111080026,182,24394,1,1
4354,Lueng Tuha,1111080027,182,24394,1,1
4355,Pucok Alue,1111080028,182,24394,1,1
4356,Matang Serdang,1111080029,182,24394,1,1
4357,Matang Teungoh T,1111080030,182,,1,1
4358,Buket Padang,1111080031,182,,1,1
4359,Lhok Beuringen,1111080032,182,24394,1,1
4360,Lhok Merbo,1111080033,182,24394,1,1
4361,Buket Alue Puteh,1111080034,182,24394,1,1
4362,Lhok Reudeup,1111080035,182,24394,1,1
4363,Matang Maneh,1111080036,182,24394,1,1
4364,Alue Ie Mirah,1111080037,182,24394,1,1
4365,Tanjung Punti,1111080038,182,24394,1,1
4366,Tanjung Ara,1111080039,182,24394,1,1
4367,Matang Santot,1111080040,182,24394,1,1
4368,Ulee Gle,1111080041,182,24394,1,1
4369,Buket Batee Badan,1111080042,182,24394,1,1
4370,Biram Cut,1111080043,182,24394,1,1
4371,Biram Rayeuk,1111080044,182,24394,1,1
4372,Cot Biek,1111080045,182,24394,1,1
4373,Matang Arongan,1111080046,182,24394,1,1
4374,Lhok Bintang Hu,1111080047,182,24394,1,1
4375,Biara Barat,1111080048,182,24394,1,1
4376,Biara Timur,1111080049,182,24394,1,1
4377,Matang Drien,1111080050,182,24394,1,1
4378,Ceumpeudak,1111080051,182,24394,1,1
4379,Alue Papeun,1111080052,182,24394,1,1
4380,Samakurok,1111080053,182,24394,1,1
4381,Rawang Itik,1111080054,182,24394,1,1
4382,Kota Panton Labu,1111080055,182,24394,1,1
4383,Mns Panton Labu,1111080056,182,,1,1
4384,Tanjong Ceungai,1111080057,182,24394,1,1
4385,Teupin Bayu,1111080058,182,24394,1,1
4386,Teupin Gajah,1111080059,182,24394,1,1
4387,Tanjong Meunye,1111080060,182,24394,1,1
4388,Matang Jurong,1111080061,182,24394,1,1
4389,Tanjong Dalam Utara,1111080062,182,24394,1,1
4390,Tanjong Menuang,1111080063,182,24394,1,1
4391,Seuneubok Pidie,1111080064,182,24394,1,1
4392,Meunasah Dayah,1111080065,182,24394,1,1
4393,Meunasah Geudong,1111080066,182,24394,1,1
4394,Meunasah Merbo,1111080067,182,24394,1,1
4395,Seuneubok Dhou,1111080068,182,24394,1,1
4396,Rantau Panyang,1111080069,182,24394,1,1
4397,Geulumpang Umpung Unou,1111080070,182,24394,1,1
4398,Leubok Pusaka,1111081001,183,,1,1
4399,Seureuke,1111081002,183,24394,1,1
4400,Buket Linteung,1111081003,183,24394,1,1
4401,Rumoh Rayeuk,1111081004,183,24394,1,1
4402,Langkahan,1111081005,183,24394,1,1
4403,Geudumbak,1111081006,183,24394,1,1
4404,Tanjong Dalam Selatan,1111081007,183,24394,1,1
4405,Meunasah Blang,1111081008,183,24394,1,1
4406,Alue Krak Kayee,1111081009,183,24394,1,1
4407,Tanjong Jawa,1111081010,183,24394,1,1
4408,Matang Teungoh S,1111081011,183,,1,1
4409,Padang Meuria,1111081012,183,24394,1,1
4410,Leubok Mane,1111081013,183,24394,1,1
4411,Matang Rubek,1111081014,183,24394,1,1
4412,Simpang Tiga,1111081015,183,24394,1,1
4413,Paya Tukai,1111081016,183,24394,1,1
4414,Kampong Blang,1111081017,183,,1,1
4415,Matang  Keutapang,1111081018,183,,1,1
4416,Pante Gaki Bale,1111081019,183,24394,1,1
4417,Krueng Lingka,1111081020,183,24394,1,1
4418,Bantayan,1111081021,183,24394,1,1
4419,Alue Dua,1111081022,183,24394,1,1
4420,Cot Bada,1111081023,183,24394,1,1
4421,Blang Tue,1111090001,184,,1,1
4422,Merbo Puntong,1111090002,184,,1,1
4423,Mane Kawan,1111090003,184,,1,1
4424,Tanjong Pineung,1111090004,184,,1,1
4425,Alue Kiran,1111090005,184,,1,1
4426,Alue Barueh,1111090006,184,,1,1
4427,Keude Simpang Jalan,1111090007,184,,1,1
4428,Cot Kafiraton,1111090008,184,,1,1
4429,Paya Dua Ujong,1111090009,184,,1,1
4430,Tanjong Dama,1111090010,184,,1,1
4431,Paya Dua Uram,1111090011,184,,1,1
4432,Lhok Geulituet,1111090012,184,,1,1
4433,Matang Anoe,1111090013,184,,1,1
4434,Lhok Rambideng,1111090014,184,,1,1
4435,Blang Pha,1111090015,184,,1,1
4436,Matang Jeulikat,1111090016,184,,1,1
4437,Darul Aman,1111090017,184,,1,1
4438,Cot Trueng,1111090018,184,,1,1
4439,Meunasah Sagoe,1111090019,184,,1,1
4440,Matang Puntong,1111090020,184,,1,1
4441,Matang Panyang,1111090021,184,,1,1
4442,Cot Patisah,1111090022,184,,1,1
4443,Alue Capli,1111090023,184,,1,1
4444,Simpang Peut,1111090024,184,,1,1
4445,Ulee Titi,1111090025,184,,1,1
4446,Lhok Puuk,1111090026,184,,1,1
4447,Ulee Rubek Barat,1111090027,184,,1,1
4448,Matang Lada,1111090028,184,,1,1
4449,Matang Karieng,1111090029,184,,1,1
4450,Ulee Matang,1111090030,184,,1,1
4451,Ulee Rube Timu,1111090031,184,,1,1
4452,Bantayan,1111090032,184,,1,1
4453,Teupin Kuyuen,1111090033,184,,1,1
4454,Cinta Makmur,1111100001,185,24392,1,1
4455,Babussalam,1111100002,185,24392,1,1
4456,Buket Dara Baro,1111100003,185,24392,1,1
4457,Matang Baro,1111100004,185,24392,1,1
4458,Ujong Dama,1111100005,185,24392,1,1
4459,Buket Mon Sukon,1111100006,185,,1,1
4460,Matang Beuringen,1111100007,185,,1,1
4461,Matang Pineung,1111100009,185,24392,1,1
4462,Ceumpedak,1111100010,185,,1,1
4463,Matang Reudeup,1111100011,185,,1,1
4464,Buket Lueng Bata,1111100012,185,,1,1
4465,Matang Manyam,1111100013,185,24392,1,1
4466,Cot Manyang,1111100014,185,24392,1,1
4467,Keude Meunye Iv,1111100015,185,,1,1
4468,Matang Ulim,1111100016,185,24392,1,1
4469,Matang Linya,1111100017,185,24392,1,1
4470,Alue Ie Tarek,1111100023,185,24392,1,1
4471,Geulumpang Bungkok,1111100024,185,24392,1,1
4472,Arongan Lise,1111100025,185,24392,1,1
4473,Glumpang Payong,1111100026,185,24392,1,1
4474,Alue Rambong,1111100027,185,24392,1,1
4475,Geulumpang Samlakoe,1111100028,185,,1,1
4476,Matang Rawa,1111100029,185,24392,1,1
4477,Matang Lawang,1111100030,185,24392,1,1
4478,Cot Ara,1111100032,185,24392,1,1
4479,Alue Dama,1111100033,185,24392,1,1
4480,Alue Bili Geulumpang,1111100034,185,24392,1,1
4481,Pucok Alue,1111100035,185,24392,1,1
4482,Matang Kareung,1111100036,185,24392,1,1
4483,Cot Ulaya,1111100037,185,24392,1,1
4484,Keude Panteu Breuh,1111100040,185,,1,1
4485,Rambong Dalam,1111100041,185,24392,1,1
4486,Alue Bili Rayeuk,1111100042,185,24392,1,1
4487,Meunasah Alue Ie Puteh,1111100043,185,,1,1
4488,Keude Alue Ie Puteh,1111100044,185,24392,1,1
4489,Matang Kumbang,1111100045,185,24392,1,1
4490,Cot Mane,1111100057,185,24392,1,1
4491,Cot Kumbang,1111100058,185,24392,1,1
4492,Lhok Seutuy,1111100059,185,24392,1,1
4493,Meunasah Bujok,1111100060,185,24392,1,1
4494,Alue Jamok,1111100061,185,,1,1
4495,Meudang Ara,1111100062,185,24392,1,1
4496,Alue Keutapang,1111100063,185,24392,1,1
4497,Meunasah Geudong,1111100064,185,24392,1,1
4498,Krueng Lingka Timu,1111100065,185,24392,1,1
4499,Krueng Lingka Barat,1111100066,185,24392,1,1
4500,Alue Anou Timu,1111100067,185,24392,1,1
4501,Alue Anou Barat,1111100068,185,24392,1,1
4502,Alue Serdang,1111100069,185,24392,1,1
4503,Matang Raya Barat,1111100070,185,24392,1,1
4504,Pulo Seuke,1111100074,185,24392,1,1
4505,Alue Geudong,1111100075,185,24392,1,1
4506,Matang Keulayu,1111100076,185,,1,1
4507,Matang Raya Timu,1111100077,185,24392,1,1
4508,Alue Buya,1111100078,185,24392,1,1
4509,Matang Cut,1111100079,185,24392,1,1
4510,Tanjong Glumpang,1111100080,185,24392,1,1
4511,Cot Kupok,1111101001,186,24392,1,1
4512,Matang Raya Blang Sialet,1111101002,186,,1,1
4513,Pucok Alue Buket,1111101003,186,24392,1,1
4514,Cot Paya,1111101004,186,24392,1,1
4515,Matang Teungoh,1111101005,186,24392,1,1
4516,Matang Panyang,1111101006,186,24392,1,1
4517,Matang Bayu,1111101007,186,24392,1,1
4518,Lang Nibong,1111101008,186,,1,1
4519,Singgah Mata,1111101009,186,24392,1,1
4520,Matang Ceubrek,1111101010,186,24392,1,1
4521,Cot Usen,1111101011,186,24392,1,1
4522,Matang Sijuek Barat,1111101012,186,24392,1,1
4523,Matang Sijuek Teungoh,1111101013,186,24392,1,1
4524,Matang Sijuek Timu,1111101014,186,24392,1,1
4525,Keude Sampoyniet,1111101015,186,,1,1
4526,Blang Seunong,1111101016,186,24392,1,1
4527,Matang Paya,1111101017,186,24392,1,1
4528,Lhok Iboh,1111101018,186,24392,1,1
4529,Cot Laba,1111101019,186,24392,1,1
4530,Meunasah Pante,1111101020,186,24392,1,1
4531,Cot Murong,1111101021,186,24392,1,1
4532,Meurandeh Paya,1111101022,186,,1,1
4533,Meunasah Hagu,1111101023,186,24392,1,1
4534,Blang Rheu,1111101024,186,24392,1,1
4535,Lhok Euncien,1111101025,186,24392,1,1
4536,Paya Bateung,1111101026,186,24392,1,1
4537,Geulumpang,1111110001,187,24382,1,1
4538,Buloh Lt,1111110002,187,,1,1
4539,Alue Abee,1111110003,187,24382,1,1
4540,Alue Eumpok,1111110004,187,24382,1,1
4541,Alue Itam Reudeup,1111110005,187,24382,1,1
4542,Buket Krueng,1111110006,187,24382,1,1
4543,Meunasah Teungoh Lb,1111110007,187,24382,1,1
4544,Kumbang Lt,1111110008,187,24382,1,1
4545,Alue Itam Baroh,1111110009,187,24382,1,1
4546,Meuria,1111110010,187,,1,1
4547,Arongan Lt,1111110011,187,24382,1,1
4548,Buket Me Lt,1111110012,187,,1,1
4549,Dayah Lt,1111110013,187,,1,1
4550,Krueng Lt,1111110014,187,24382,1,1
4551,Meunasah Tuha,1111110015,187,24382,1,1
4552,Meunasah Rayeuk Lb,1111110016,187,24382,1,1
4553,Meucat,1111110017,187,24382,1,1
4554,Asan Lb,1111110018,187,,1,1
4555,Rawa,1111110019,187,,1,1
4556,Babah Geudubang,1111110020,187,24382,1,1
4557,Meunasah Meurebo,1111110021,187,,1,1
4558,Ulee Gunong,1111110022,187,24382,1,1
4559,Teupin Keubeu,1111110023,187,24382,1,1
4560,Seuneubok Dalam,1111110024,187,24382,1,1
4561,Grong Grong,1111110025,187,24382,1,1
4562,Lhok Kareung,1111110026,187,24382,1,1
4563,Cot Asan,1111110027,187,24382,1,1
4564,Buket Hagu,1111110028,187,24382,1,1
4565,Mata Ie,1111110030,187,24382,1,1
4566,Mata U,1111110031,187,24382,1,1
4567,Lhok Sentang,1111110032,187,24382,1,1
4568,Ulee Tanoh,1111110033,187,,1,1
4569,Nga Lt,1111110034,187,,1,1
4570,Meunasah Jok,1111110035,187,24382,1,1
4571,Meunasah Nga Lb,1111110036,187,,1,1
4572,Matang Meunye,1111110037,187,24382,1,1
4573,Beringin Lb,1111110038,187,,1,1
4574,Manyang,1111110039,187,,1,1
4575,Blang,1111110040,187,,1,1
4576,Ceubrek,1111110041,187,,1,1
4577,Kuta Lhoksukon,1111110042,187,,1,1
4578,Dayah Lb,1111110043,187,,1,1
4579,Meunasah Matang Teungoh Lt,1111110044,187,,1,1
4580,Meunasah Geulinggang,1111110045,187,24382,1,1
4581,Ulee Barat,1111110046,187,,1,1
4582,Pulo Dulang,1111110047,187,,1,1
4583,Meunasah Tutong,1111110048,187,24382,1,1
4584,Meunasah Geumata,1111110049,187,,1,1
4585,Meunasah Pante,1111110050,187,,1,1
4586,Trieng Matang Ubi,1111110051,187,24382,1,1
4587,Meunye Matang Ubi,1111110052,187,,1,1
4588,Blang Rubek,1111110053,187,24382,1,1
4589,Alue Buket,1111110054,187,24382,1,1
4590,Meunasah Reudeup,1111110055,187,,1,1
4591,Nga Matang Ubi,1111110056,187,24382,1,1
4592,Buket Sentang,1111110057,187,24382,1,1
4593,Blang Aman,1111110058,187,,1,1
4594,Cot U Sibak,1111110059,187,,1,1
4595,Bintang Hu,1111110060,187,24382,1,1
4596,Cot Ara,1111110061,187,,1,1
4597,Cot Geulumpang Ab,1111110062,187,24382,1,1
4598,Abeuk Leupen,1111110063,187,,1,1
4599,Matang Pupanji Ab,1111110064,187,,1,1
4600,Matang Teungoh Ab,1111110065,187,,1,1
4601,Meunasah Asan Ab,1111110066,187,24382,1,1
4602,Ranto,1111110067,187,,1,1
4603,Keutapang,1111110068,187,24382,1,1
4604,Alue Mudem,1111110069,187,,1,1
4605,R a M B O T,1111110070,187,,1,1
4606,Ara Ab,1111110071,187,,1,1
4607,Meunasah Alue Drien Lb,1111110072,187,24382,1,1
4608,Mancang,1111110073,187,,1,1
4609,Leubok Ab,1111110074,187,,1,1
4610,Trieng Pantang,1111110075,187,24382,1,1
4611,Meunasah Arongan Ab,1111110076,187,24382,1,1
4612,Leupon Siren,1111120001,188,24385,1,1
4613,Ulee Buket,1111120002,188,24385,1,1
4614,Blang Pie,1111120003,188,24385,1,1
4615,Blang Trieng,1111120004,188,,1,1
4616,Cot Barat,1111120008,188,24385,1,1
4617,Plu Pakam,1111120009,188,24385,1,1
4618,Tumpok Aceh,1111120010,188,24385,1,1
4619,Cot Dah,1111120011,188,,1,1
4620,Alue Sijuek,1111120012,188,24385,1,1
4621,Hagu,1111120015,188,24385,1,1
4622,Bayi,1111120016,188,24385,1,1
4623,Leu Hong,1111120017,188,24385,1,1
4624,Punti Seuleumak Barat,1111120018,188,,1,1
4625,Serba Jaman Tunong,1111120019,188,24385,1,1
4626,Alue Gampong,1111120020,188,24385,1,1
4627,Matang Baloy,1111120023,188,24385,1,1
4628,Teupin Me,1111120024,188,,1,1
4629,Blang,1111120025,188,24385,1,1
4630,Matang Mane,1111120026,188,24385,1,1
4631,Tanjong Mesjid,1111120030,188,24385,1,1
4632,Keutapang,1111120031,188,24385,1,1
4633,Ceubrek,1111120032,188,,1,1
4634,Manyang Seuleumak Barat,1111120033,188,,1,1
4635,Trieng,1111120034,188,24385,1,1
4636,Serba Jaman Baroh,1111120035,188,24385,1,1
4637,Ujong Baroh Sb,1111120036,188,24385,1,1
4638,Blang Jruen,1111120044,188,24385,1,1
4639,Rayeuk Kuta,1111120045,188,24385,1,1
4640,Paya,1111120046,188,,1,1
4641,Rangkaya,1111120047,188,24385,1,1
4642,Rayeuk Meunye,1111120048,188,24385,1,1
4643,Keude Blang Jruen,1111120049,188,24385,1,1
4644,Ampeh,1111120050,188,,1,1
4645,Tutong,1111120054,188,,1,1
4646,Alue,1111120055,188,,1,1
4647,Teungoh Beureghang,1111120056,188,,1,1
4648,Jeumpa Beureghang,1111120057,188,,1,1
4649,Pante,1111120058,188,,1,1
4650,Tgk Dibale,1111120059,188,24385,1,1
4651,Serba Jaman,1111120060,188,,1,1
4652,Rayeuk Naleung,1111120061,188,24385,1,1
4653,Blang Bidok,1111120062,188,24385,1,1
4654,Punti Pulo Agam,1111120063,188,,1,1
4655,Teungoh Pulo Agam,1111120064,188,,1,1
4656,Rawa,1111120065,188,24385,1,1
4657,Matang Ben,1111120066,188,24385,1,1
4658,Ujong Baroh Beureghang,1111120067,188,,1,1
4659,Manyang Tunong,1111120068,188,24385,1,1
4660,Alue Pangkat,1111120069,188,24385,1,1
4661,Pulo Blang,1111120070,188,24385,1,1
4662,Matang Ceubrek,1111120071,188,,1,1
4663,Hueng,1111120072,188,24385,1,1
4664,Deng,1111120073,188,,1,1
4665,Paya Beurandang,1111120074,188,24385,1,1
4666,Pulo U,1111120075,188,24385,1,1
4667,Alue Keujruen,1111120076,188,24385,1,1
4668,Buket Makarti,1111120077,188,,1,1
4669,Bumban,1111121001,189,,1,1
4670,Alue Ngom,1111121002,189,24385,1,1
4671,Alue Panah,1111121003,189,24385,1,1
4672,Alue Ie Mirah,1111121004,189,24385,1,1
4673,Maddi,1111121005,189,24385,1,1
4674,Tanjong Putoh,1111121006,189,24385,1,1
4675,Seulunyok,1111121007,189,24385,1,1
4676,Ranto,1111121008,189,24385,1,1
4677,Menye Lhee,1111121009,189,24385,1,1
4678,Keulilee,1111121010,189,24385,1,1
4679,Paya Teureubang,1111121011,189,,1,1
4680,Sumbok Rayek,1111121012,189,,1,1
4681,Mamplam,1111121013,189,24385,1,1
4682,Keh,1111121014,189,,1,1
4683,Dayah Nibong,1111121015,189,24385,1,1
4684,Teupin Jok,1111121016,189,24385,1,1
4685,Keupok Nibong,1111121017,189,24385,1,1
4686,Keude Nibong,1111121018,189,24385,1,1
4687,Nibong Wakeuh,1111121019,189,,1,1
4688,Nibong Baroh,1111121020,189,24385,1,1
4689,Kitou,1111130001,190,24374,1,1
4690,Paya Terbang,1111130002,190,24374,1,1
4691,Tanjong Mesjid,1111130003,190,,1,1
4692,Tanjong Awe,1111130004,190,,1,1
4693,Tanjong Rengkam,1111130005,190,24374,1,1
4694,Tanjong Hagu,1111130006,190,,1,1
4695,Madan,1111130007,190,24374,1,1
4696,Tanjong Baroh,1111130008,190,,1,1
4697,Gampong Baro,1111130009,190,24374,1,1
4698,Tanjong Kleng,1111130010,190,24374,1,1
4699,Krueng Baro Lgh,1111130011,190,24374,1,1
4700,Teupin Beulangan,1111130012,190,24374,1,1
4701,Teupin Ara,1111130013,190,24374,1,1
4702,Pusong,1111130014,190,24374,1,1
4703,Mancang,1111130015,190,24374,1,1
4704,Blang Kabu,1111130016,190,24374,1,1
4705,Keude Geudong,1111130017,190,24374,1,1
4706,Blang Peuria,1111130018,190,24374,1,1
4707,Meunasah Asan,1111130019,190,24374,1,1
4708,Murong,1111130020,190,24374,1,1
4709,Pie,1111130021,190,,1,1
4710,Krueng Mate,1111130022,190,24374,1,1
4711,Beuringen,1111130023,190,24374,1,1
4712,Kuta Krueng,1111130024,190,24374,1,1
4713,Kuta Glumpang,1111130025,190,24374,1,1
4714,Meucat,1111130026,190,24374,1,1
4715,Krueng Baro Blang Me,1111130027,190,24374,1,1
4716,Ujong,1111130028,190,24374,1,1
4717,Mesjid,1111130029,190,,1,1
4718,Teungoh,1111130030,190,,1,1
4719,Puuk,1111130031,190,24374,1,1
4720,Pulo,1111130032,190,24374,1,1
4721,Laga Baro,1111130033,190,24374,1,1
4722,Matang Tunong,1111130034,190,24374,1,1
4723,Keude Blang Me,1111130035,190,,1,1
4724,Matang Puntong,1111130036,190,24374,1,1
4725,Lancang,1111130037,190,24374,1,1
4726,Matang Ulim,1111130038,190,24374,1,1
4727,Sawang,1111130039,190,24374,1,1
4728,Blang Nibong,1111130040,190,24374,1,1
4729,Tanjong Krueng Pase,1111140001,191,24381,1,1
4730,Matang Munye,1111140002,191,,1,1
4731,Blang,1111140003,191,,1,1
4732,Glok Aron,1111140004,191,,1,1
4733,Mee Aron,1111140005,191,,1,1
4734,Meuria Aron,1111140006,191,,1,1
4735,U Blang Asan,1111140007,191,,1,1
4736,Kanot,1111140008,191,24381,1,1
4737,Dayah Aron,1111140009,191,24381,1,1
4738,Moncrang,1111140010,191,,1,1
4739,Keude Aron,1111140011,191,24381,1,1
4740,Teungoh,1111140012,191,24381,1,1
4741,Kumbang,1111140013,191,24381,1,1
4742,Cibrek Tunong,1111140014,191,24381,1,1
4743,Meucat,1111140015,191,24381,1,1
4744,Dayah Teungku,1111140016,191,24381,1,1
4745,Calong,1111140017,191,24381,1,1
4746,Manyang Baroh,1111140018,191,24381,1,1
4747,Alue Gunto,1111140019,191,24381,1,1
4748,Peurupok,1111140020,191,,1,1
4749,Pulo,1111140021,191,24381,1,1
4750,Tanjong Mulieng,1111140022,191,24381,1,1
4751,Cibrek Baroh,1111140023,191,24381,1,1
4752,Mesjid,1111140024,191,24381,1,1
4753,Pante,1111140025,191,24381,1,1
4754,Keutapang,1111140026,191,24381,1,1
4755,Keude Teupin Punti,1111140027,191,24381,1,1
4756,Awe,1111140028,191,,1,1
4757,Hagu,1111140029,191,24381,1,1
4758,Ara,1111140030,191,,1,1
4759,Mampree,1111140031,191,24381,1,1
4760,Ampeh,1111140032,191,,1,1
4761,Dayah Meuria,1111140033,191,,1,1
4762,Kulam,1111140034,191,,1,1
4763,Alue,1111150001,192,,1,1
4764,Keude Matang Panyang,1111150002,192,24391,1,1
4765,Blang,1111150003,192,24391,1,1
4766,Gampong Pande,1111150004,192,24391,1,1
4767,Paloh,1111150005,192,,1,1
4768,Prie,1111150006,192,,1,1
4769,Me Merbo,1111150007,192,,1,1
4770,Ulee Tanoh,1111150008,192,24391,1,1
4771,Matang Ranub Laseh,1111150009,192,24391,1,1
4772,Keutapang,1111150015,192,24391,1,1
4773,Kumbang,1111150016,192,24391,1,1
4774,Me Matang Panyang,1111150017,192,24391,1,1
4775,Cangguek,1111150018,192,,1,1
4776,Keude Jrat Manyang,1111150019,192,24391,1,1
4777,Teupin Gapeuh,1111150020,192,24391,1,1
4778,Cibrek,1111150021,192,,1,1
4779,Matang Janeng,1111150024,192,24391,1,1
4780,Kuala Keureutoe Barat,1111150029,192,,1,1
4781,Keureutoau,1111151001,193,24391,1,1
4782,Lueng Baro,1111151002,193,24391,1,1
4783,Merbo Lama,1111151003,193,24391,1,1
4784,Merbo Jurong,1111151004,193,24391,1,1
4785,Tanjung Dama,1111151005,193,,1,1
4786,Geulanggang Baro,1111151006,193,24391,1,1
4787,Matang Tunong,1111151007,193,24391,1,1
4788,Matang Baroh,1111151008,193,24391,1,1
4789,Keude Lapang,1111151009,193,24391,1,1
4790,Kuala Cangkoi,1111151010,193,,1,1
4791,Kuala Kereutou,1111151011,193,24391,1,1
4792,Teupin Banja,1111160001,194,24355,1,1
4793,Panigah,1111160002,194,24355,1,1
4794,Paloh Awe,1111160003,194,24355,1,1
4795,Reuleut Timur,1111160004,194,24355,1,1
4796,Reuleut Barat,1111160005,194,24355,1,1
4797,Pinto Makmur,1111160006,194,24355,1,1
4798,Tumpok Beurandang,1111160007,194,24355,1,1
4799,Paloh Raya,1111160008,194,24355,1,1
4800,Meunasah Pinto,1111160009,194,24355,1,1
4801,Kuala Dua,1111160010,194,,1,1
4802,Keude Mane,1111160011,194,24355,1,1
4803,Mane Tunong,1111160012,194,24355,1,1
4804,Pante Gurah,1111160013,194,24355,1,1
4805,Kambam,1111160014,194,24355,1,1
4806,Keude Bungkaih,1111160015,194,24355,1,1
4807,Ulee Madon,1111160016,194,24355,1,1
4808,Meunasah Aron,1111160017,194,24355,1,1
4809,Cot Trueng,1111160018,194,24355,1,1
4810,Dakuta,1111160019,194,24355,1,1
4811,Meunasah Drang,1111160020,194,24355,1,1
4812,Meunasah Baro,1111160021,194,24355,1,1
4813,Meunasah Lhok,1111160022,194,24355,1,1
4814,Cot Seurani,1111160023,194,24355,1,1
4815,Tanoh Anoue,1111160024,194,,1,1
4816,Paloh Igeuh,1111170001,195,24354,1,1
4817,Paloh Gadeng,1111170002,195,24354,1,1
4818,Tambon Tunong,1111170003,195,24354,1,1
4819,Tambon Baroh,1111170004,195,24354,1,1
4820,Paloh Lada,1111170005,195,24354,1,1
4821,Pulo Rungkom,1111170006,195,24354,1,1
4822,Ulee Pulo,1111170007,195,24354,1,1
4823,Ulee Reuleung,1111170008,195,24354,1,1
4824,Lancang Barat,1111170009,195,24354,1,1
4825,Geulumpang Sulu Barat,1111170010,195,24354,1,1
4826,Geulumpang Sulu Timur,1111170011,195,24354,1,1
4827,Uteun Geulinggang,1111170012,195,24354,1,1
4828,Keude Krueng Geukueh,1111170013,195,24354,1,1
4829,Bangka Jaya,1111170014,195,24354,1,1
4830,Bluka Teubai,1111170015,195,24354,1,1
4831,Tengah,1112010015,196,,1,1
4832,Padang,1112010016,196,23762,1,1
4833,Kedai,1112010017,196,,1,1
4834,Paya,1112010018,196,23762,1,1
4835,Seunalop,1112010019,196,,1,1
4836,Ladang Panah,1112010022,196,23762,1,1
4837,Pusu,1112010023,196,,1,1
4838,Ujung Padang,1112010024,196,,1,1
4839,Lhung Baro,1112010025,196,,1,1
4840,Panton Makmur,1112010026,196,,1,1
4841,Pante Raja,1112010027,196,23762,1,1
4842,Lhok Pawoh,1112010028,196,23762,1,1
4843,Pante Pirak,1112010029,196,23762,1,1
4844,Sejahtera,1112010030,196,23762,1,1
4845,Blang Manggeng,1112010031,196,23762,1,1
4846,Tokoh,1112010032,196,23762,1,1
4847,Lhok Puntoy,1112010033,196,,1,1
4848,Pante Cermin,1112010034,196,,1,1
4849,Ujung Tanah,1112011001,197,23762,1,1
4850,Kuta Paya,1112011002,197,23762,1,1
4851,Geulanggang Batee,1112011003,197,23762,1,1
4852,Meunasah Tengah,1112011004,197,,1,1
